event_id,timestamp,user_id,username,department,event_type,auth_method,source_ip,hostname,device_id,session_id,mfa_passed,failure_reason,risk_score,geo_location,hostname_norm,session_id_norm,event_category
IAM00012898,2026-08-23 00:00:00+00:00,EMP10298,ARADHANA.YOGI41,Mkt,Successful Login,password,,LPT-10298,DEV52714,SID621436,True,,9.0,Delhi,LPT-10298,SID621436,login_success
IAM00012018,2026-08-24 07:05:59+00:00,EMP10188,wakeeta.srivastava97,Sales,AUTH_FAILED,sso,,LPT-10188,,,no,invalid credentials,46.0,IN,LPT-10188,,login_failed
IAM00012331,2026-09-07 11:42:05+00:00,EMP11480,,Mktg,AUTH_SUCCESS,SSO,,LPT-11480,DEV62575,SID687213,1,,99.0,India,LPT-11480,SID687213,login_success
IAM00007226,2026-09-06 12:17:44+00:00,EMP10532,jack.mallick72,R&D,failed logon,Certificate,,,DEV82733,,False,WRONG PASSWORD,79.0,remote,VDR-10532,,login_failed
IAM00006855,,EMP11511,sudiksha.raman15,Innovation,LOGON_FAILURE,certificate,135.229.122.162,LPT-11511.corp.local,DEV23090,,False,OTP expired,71.0,ind,LPT-11511,,login_failed
IAM00009910,2026-08-14 08:58:28+00:00,EMP12791,rehaan.kothari61,Information Technology,LOGON_FAILURE,Certificate,157.218.189.198,WS-12791,DEV21773,,False,NA,,ind,WS-12791,,login_failed
IAM00001113,2026-03-08 14:56:48+00:00,EMP11621,wriddhish.chaudhari31,R&D,SSO_SUCCESS,OTP,,WS-11621,DEV15451,SID171588,False,NA,100.0,India,WS-11621,SID171588,login_success
IAM00012854,2026-08-16 00:00:00+00:00,EMP10929,aarini.bora51,Brand Team,invalid_credentials,BIOMETRIC,,VDR-10929,DEV65498,SID947499,True,timeout,91.0,Punjab,VDR-10929,SID947499,login_failed
IAM00002324,2026-08-24 04:18:50+00:00,EMP11873,jasmit.badal96,Sales,SSO_SUCCESS,password,10.123.101.0,WS-11873,DEV60760,SID153311,0,NA,,,WS-11873,SID153311,login_success
IAM00006976,2026-08-11 04:40:16+00:00,EMP11575,suhani.gupta20,Sales,SESSION_TERMINATED,biometric,192.168.54.145,VDR-11575,DEV46106,,False,,57.0,UNKNOWN,VDR-11575,,other
IAM00006410,2026-08-29 15:40:40+00:00,EMP11914,krishna.nayak94,IT,Login Success,sso,152.238.146.172,LPT-11914,,SID105287,True,NA,26.0,ind,LPT-11914,SID105287,other
IAM00014354,2026-08-19 03:53:16+00:00,EMP12811,forum.kala10,Procurement Team,success_login,sso,192.168.250.211,VDR-12811,DEV41965,,True,,31.0,India,VDR-12811,,login_success
IAM00002617,2026-08-10 17:34:57+00:00,EMP10426,banjeet.mishra77,Legal Dept,PASSWORD_RESET,PASSWORD,,LPT_10426,DEV13336,,False,,4.0,remote,LPT-10426,,other
IAM00007371,2026-08-03 21:16:31+00:00,EMP10383,krishna.oak8,Business Sales,AUTH_FAILED,MFA,172.16.70.3,,DEV79002,,N,account locked,81.0,ind,LPT-10383,,login_failed
IAM00000815,2026-09-08 02:55:16+00:00,EMP12739,manan.choudhary21,R&D,success_login,otp,122.41.48.250,LPT-12739,DEV64877,SID384770,True,,90.0,,LPT-12739,SID384770,login_success
IAM00001756,2026-08-05 00:00:00+00:00,EMP11569,lakshit.dutt68,Finance,AUTH_SUCCESS,OTP,,LPT-11569,DEV99180,SID543483,True,NA,90.0,India,LPT-11569,SID543483,login_success
IAM00006114,2026-09-05 19:43:17+00:00,EMP12144,krishna.gala53,Marketing Dept,failed logon,password,,LPT-12144,DEV10044,SID502359,N,bad token,86.0,DL,LPT-12144,SID502359,login_failed
IAM00013622,2026-09-02 20:54:36+00:00,EMP11326,  aarini.rajan41  ,Operations Dept,Successful Login,MFA,,LPT-11326,,,True,,,DL,LPT-11326,,login_success
IAM00010985,,EMP10317,girik_merchant23,Support,LOGIN_FAILED,BIOMETRIC,,WS-10317,DEV28388,,False,NA,,,WS-10317,,other
IAM00015859,2026-08-12 07:30:36+00:00,EMP11948,kamya.ram56,Sales,success_login,sso,,WS-11948,DEV20769,SID477221,Y,,5.0,,WS-11948,SID477221,login_success
IAM00009393,2026-08-29 12:38:45+00:00,EMP11944,logan.shroff83,Finance,MFA_ENROLLMENT,otp,,WS-11944,DEV42638,,True,,38.0,,WS-11944,,other
IAM00019110,2026-08-10 00:00:00+00:00,EMP12862,mahika.borra10,HR,success_login,Certificate,,,DEV83712,SID812573,False,,29.0,Delhi,WS-12862,SID812573,login_success
IAM00007563,2026-08-15 17:07:33+00:00,EMP10492,anamika.mutti95,Compliance,LOGIN_FAILED,PASSWORD,,VDR-10492,DEV30152,SID472158,False,bad token,94.0,remote,VDR-10492,SID472158,other
IAM00019940,,EMP11111,anamika.nagarajan92,Finance,FAILED_LOGIN,sso,,WS-11111,DEV84391,,False,invalid credentials,94.0,India,WS-11111,,login_failed
IAM00010631,2026-08-19 10:55:29+00:00,EMP10135,jagdish.comar6,Customer Care,PASSWORD_RESET,PASSWORD,172.16.158.138,VDR-10135,DEV14082,,True,,24.0,,VDR-10135,,other
IAM00009256,2026-08-22 14:35:16+00:00,EMP11097,nirja.jani16,IT,Successful Login,MFA,,LPT-11097,DEV95542,SID945476,yes,,33.0,India,LPT-11097,SID945476,login_success
IAM00018003,,EMP11514,dakshesh.chaudhari62,Support,Successful Login,OTP,172.16.5.28,WS_11514,DEV44629,SID954931,True,NA,1.0,DL,WS-11514,SID954931,login_success
IAM00016463,2026-08-26 23:56:03+00:00,EMP11206,guneet.lalla74,Legal,SESSION_TERMINATED,password,192.168.236.132,VDR-11206,DEV36025,,True,NA,55.0,,VDR-11206,,other
IAM00011743,2026-08-17 20:23:34+00:00,EMP10780,,Innovation,success_login,mfa,,VDR-10780,DEV82215,,True,,22.0,,VDR-10780,,login_success
IAM00018635,2026-09-08 03:15:00+00:00,EMP11501,bakhshi.swamy33,Sales,Login Failed,mfa,33.249.31.184,LPT-11501,DEV86445,,0,account locked,51.0,,LPT-11501,,login_failed
IAM00019600,2026-08-23 03:19:00+00:00,EMP11215,,Procurement Team,SSO_SUCCESS,OTP,172.16.68.50,VDR-11215,DEV68209,,False,,90.0,,VDR-11215,,login_success
IAM00002360,2026-12-08 11:14:03+00:00,EMP11298,harrison.varughese13,Purchase,SESSION_TERMINATED,Certificate,189.215.140.42,VDR-11298,DEV46068,,False,,80.0,IN,VDR-11298,,other
IAM00013295,2026-08-07 00:00:00+00:00,EMP12783,nitesh.naik20,Marketing Dept,Successful Login,biometric,,LPT-12783.corp.local,DEV50285,SID993536,True,,12.0,DL,LPT-12783,SID993536,login_success
IAM00014703,2026-08-28 06:58:49+00:00,EMP12008,,Customer Care,LOGIN_SUCCESS,MFA,,LPT-12008,DEV66512,SID816190,False,,35.0,DL,LPT-12008,SID816190,login_success
IAM00005736,2026-08-16 22:16:52+00:00,EMP10044,gopal_lala36,People Team,FAILED_LOGIN,OTP,,VDR-10044,DEV76768,,False,,36.0,IN,VDR-10044,,login_failed
IAM00005485,,EMP12537,GIRINDRA.PERI83,HR,LOGIN_FAILED,sso,172.16.136.83,WS-12537,DEV90756,,True,invalid credentials,88.0,DL,WS-12537,,other
IAM00019285,2026-08-06 18:27:00+00:00,EMP12758,chasmum.vig85,Finance,invalid_credentials,PASSWORD,,,DEV59012,SID-447937,1,unknown user,10.0,India,VDR-12758,SID447937,login_failed
IAM00009254,,EMP12704,VEDHIKA.KHATRI69,Purchase,LOGON_FAILURE,BIOMETRIC,,LPT-12704,DEV49043,SID874093,True,invalid credentials,63.0,India,LPT-12704,SID874093,login_failed
IAM00004198,2026-08-05 00:00:00+00:00,EMP11682,azad.sahota28,Compliance,Login Failed,sso,,WS-11682,DEV41558,,False,,55.0,PB,WS-11682,,login_failed
IAM00013541,,EMP12486,,HR,SSO_SUCCESS,Certificate,,LPT-12486,DEV72903,,True,,93.0,,LPT-12486,,login_success
IAM00011358,2026-08-25 03:01:00+00:00,EMP12495,chandani.jain37,Fin,AUTH_SUCCESS,otp,,WS-12495,DEV77449,SID449193,True,NA,79.0,Punjab,WS-12495,SID449193,login_success
IAM00007438,2026-08-23 22:13:38+00:00,EMP12463,daksha.dube52,People Team,SSO_SUCCESS,BIOMETRIC,77.212.11.235,VDR-12463,DEV56647,SID617204,False,,25.0,DL,VDR-12463,SID617204,login_success
IAM00017022,2026-08-29 23:20:49+00:00,EMP10524,zarna.bora26,Call Center,AUTH_FAILED,sso,192.168.116.5,WS-10524,DEV29603,,False,account locked,71.0,UNKNOWN,WS-10524,,login_failed
IAM00009945,2026-08-07 04:13:20+00:00,EMP12527,joshua.dash97,Operations,failed logon,Certificate,,,DEV41081,,False,OTP expired,30.0,IN,VDR-12527,,login_failed
IAM00003979,2026-08-12 02:36:11+00:00,EMP11829,azad.dewan44,Supply Chain,LOGON_FAILURE,password,,WS-11829,,,Y,bad token,80.0,India,WS-11829,,login_failed
IAM00014568,2026-08-31 07:37:36+00:00,EMP12211,samar.bal73,Supply Chain,invalid_credentials,sso,,LPT-12211,NA,,Y,timeout,49.0,India,LPT-12211,,login_failed
IAM00006373,2026-09-08 05:28:07+00:00,EMP11388,  victor.dani26  ,Fin,Login Success,PASSWORD,192.168.140.35,VDR-11388,NA,SID403830,0,NA,86.0,,VDR-11388,SID403830,other
IAM00004066,2026-08-21 22:45:09+00:00,EMP12274,praneel.sastry13,Procurement,Login Success,password,,WS-12274.corp.local,,SID204875,True,,80.0,remote,WS-12274,SID204875,other
IAM00015584,2026-08-08 20:10:03+00:00,EMP12083,mohini.minhas94,Procurement,AUTH_FAILED,certificate,208.63.182.167,LPT-12083,DEV94267,SID-363130,False,WRONG PASSWORD,10.0,UNKNOWN,LPT-12083,SID363130,login_failed
IAM00019874,2026-08-28 00:00:00+00:00,EMP12859,udant.barman2,Marketing,Login Failed,password,,VDR-12859,DEV37202,SID800718,False,expired password,100.0,,VDR-12859,SID800718,login_failed
IAM00000692,2026-09-01 00:00:00+00:00,EMP11109,ekapad.murthy37,Cs,LOGON_FAILURE,PASSWORD,172.16.207.35,LPT-11109,DEV16286,SID531203,True,expired password,23.0,Delhi,LPT-11109,SID531203,login_failed
IAM00009703,2026-01-08 07:40:20+00:00,EMP11090,PAHAL.BAJWA31,Compliance,LOGON_SUCCESS,OTP,,VDR-11090,,SID282001,True,NA,4.0,PB,VDR-11090,SID282001,login_success
IAM00006284,2026-08-15 00:00:00+00:00,EMP10537,kiaan.hari8,Accounts,LOGIN_FAILED,biometric,192.168.123.135,LPT_10537,DEV36438,,N,unknown user,90.0,UNKNOWN,LPT-10537,,other
IAM00005715,2026-08-31 07:12:21+00:00,EMP11412,,Marketing Dept,invalid_credentials,Certificate,,VDR-11412,DEV23411,SID152979,Y,,100.0,DL,VDR-11412,SID152979,login_failed
IAM00019377,2026-08-16 05:44:44+00:00,EMP11245,vaishnavi.loyal37,IT,Successful Login,Certificate,133.152.73.13,,DEV47272,SID534649,False,,33.0,ind,WS-11245,SID534649,login_success
IAM00000595,2026-09-03 05:45:40+00:00,EMP12083,mohini.minhas94,Purch,MFA_FAILED,SSO,,LPT-12083,DEV94267,SID-233919,False,account locked,9.0,Delhi,LPT-12083,SID233919,mfa_failure
IAM00000944,2026-08-07 21:36:13+00:00,EMP11090,pahal.bajwa31,Legal,FAILED_LOGIN,PASSWORD,192.168.11.240,VDR-11090,DEV88139,,True,invalid credentials,100.0,,VDR-11090,,login_failed
IAM00010121,2026-08-28 08:27:14+00:00,EMP11354,vedika.de89,Business Sales,Login Success,password,,WS-11354,DEV57432,,True,NA,65.0,remote,WS-11354,,other
IAM00015068,2026-08-15 00:00:00+00:00,EMP10348,nirja.wable20,Customer Care,Login Failed,BIOMETRIC,63.213.26.83,VDR-10348,NA,,True,account locked,,PB,VDR-10348,,login_failed
IAM00015128,2026-08-12 00:00:00+00:00,EMP12851,kamala.raman22,Supply Chain,MFA_FAILED,certificate,190.102.76.189,ws-12851,DEV27730,,N,bad token,21.0,remote,WS-12851,,mfa_failure
IAM00000599,2026-08-11 12:38:42+00:00,EMP12969,ekanta_deshmukh53,Mktg,LOGIN_FAILED,certificate,,LPT-12969.corp.local,DEV49882,,False,NA,19.0,UNKNOWN,LPT-12969,,other
IAM00011297,2026-08-10 16:18:43+00:00,EMP10132,EIRAVATI.PRABHU70,Marketing Dept,Successful Login,mfa,192.168.224.3,VDR-10132,DEV13379,,yes,,34.0,India,VDR-10132,,login_success
IAM00002668,2026-08-30 19:18:46+00:00,EMP10251,aarini.memon10,It Support,success_login,Certificate,192.168.118.43,VDR-10251.corp.local,,SID430314,0,,96.0,,VDR-10251,SID430314,login_success
IAM00003217,2026-08-23 01:18:26+00:00,EMP12247,tanish.dasgupta22,It Dept,Login Success,mfa,20.63.219.208,VDR-12247,DEV58621,SID621119,1,,,UNKNOWN,VDR-12247,SID621119,other
IAM00008557,2026-08-14 08:58:43+00:00,EMP12370,robert.de76,Operations Dept,MFA_ENROLLMENT,mfa,,LPT-12370,NA,,no,NA,61.0,DL,LPT-12370,,other
IAM00004142,,EMP12579,balveer_nair93,It Dept,Login Success,SSO,,VDR-12579,,SID274387,yes,,,DL,VDR-12579,SID274387,other
IAM00002140,2026-08-09 18:42:00+00:00,EMP12634,samarth.brar15,Fin,SSO_SUCCESS,password,,LPT-12634,DEV68856,SID482889,Y,NA,50.0,,LPT-12634,SID482889,login_success
IAM00016263,2026-08-11 10:03:00+00:00,EMP10686,  rajeshri.shah80  ,Sales,LOGIN_SUCCESS,otp,192.168.63.74,WS-10686,DEV60307,SID125405,True,,100.0,UNKNOWN,WS-10686,SID125405,login_success
IAM00017076,2026-08-21 00:00:00+00:00,EMP11138,POOJA.BASSI47,Operations,MFA_ENROLLMENT,SSO,192.168.164.174,lpt-11138,DEV97680,,False,,82.0,Punjab,LPT-11138,,other
IAM00008521,2026-08-21 13:47:40+00:00,EMP10083,hemang.pingle33,Innovation,success_login,SSO,,LPT-10083,DEV62521,SID741895,Y,NA,97.0,Maharashtra,LPT-10083,SID741895,login_success
IAM00012621,,EMP12644,yashvi.chatterjee62,Human Resource,LOGIN_SUCCESS,PASSWORD,192.168.211.99,LPT-12644.corp.local,DEV81891,SID977554,True,NA,90.0,UNKNOWN,LPT-12644,SID977554,login_success
IAM00017526,,EMP11001,aarush.prashad25,Procurement Team,LOGIN_SUCCESS,MFA,192.168.200.38,VDR-11001,,SID248763,True,,50.0,Punjab,VDR-11001,SID248763,login_success
IAM00011586,2026-08-15 11:51:02+00:00,EMP12369,chaaya.cherian34,IT,FAILED_LOGIN,password,,VDR-12369.corp.local,DEV96164,,Y,expired password,100.0,remote,VDR-12369,,login_failed
IAM00001869,2026-08-14 23:07:15+00:00,EMP10409,NIHAL.BALASUBRAMANIAN98,HR,LOGIN_SUCCESS,BIOMETRIC,,LPT-10409,DEV47498,SID274143,True,,48.0,DL,LPT-10409,SID274143,login_success
IAM00008795,2026-09-05 09:09:00+00:00,EMP10364,brijesh.golla51,HR,SSO_SUCCESS,mfa,,LPT-10364,DEV67014,SID846515,True,,49.0,PB,LPT-10364,SID846515,login_success
IAM00015001,2026-09-04 08:34:12+00:00,EMP12374,  indali.hari48  ,Operations Dept,FAILED_LOGIN,mfa,,VDR-12374,DEV27289,SID115271,False,expired password,48.0,PB,VDR-12374,SID115271,login_failed
IAM00005214,2026-08-13 00:00:00+00:00,EMP12567,sara.borah1,Information Technology,success_login,BIOMETRIC,10.172.46.0,vdr-12567,DEV78025,SID598499,True,,2.0,DL,VDR-12567,SID598499,login_success
IAM00008298,2026-08-23 06:12:46+00:00,EMP12802,fariq.sanghvi8,Business Sales,Login Success,SSO,133.74.225.80,WS-12802,DEV44556,SID139329,False,,15.0,ind,WS-12802,SID139329,other
IAM00017179,,EMP12901,advay.jayaraman98,Legal,AUTH_SUCCESS,mfa,192.168.196.119,WS-12901,DEV81061,SID709111,True,,24.0,ind,WS-12901,SID709111,login_success
IAM00018910,2026-08-13 12:07:00+00:00,EMP10296,osha_kapur39,It Dept,AUTH_FAILED,biometric,172.16.118.155,VDR-10296,DEV59792,,False,wrong_password,100.0,DL,VDR-10296,,login_failed
IAM00000099,2026-09-02 20:39:55+00:00,EMP11878,qadim.puri38,It Support,failed logon,OTP,22.243.40.233,ws-11878,,,False,timeout,100.0,ind,WS-11878,,login_failed
IAM00008761,2026-08-07 18:41:54+00:00,EMP12997,naksh.bal73,Call Center,SESSION_TERMINATED,password,,VDR-12997,DEV18136,,Y,,,Delhi,VDR-12997,,other
IAM00005593,2026-08-04 09:52:36+00:00,EMP12069,rishi_thaker79,Sales,AUTH_SUCCESS,sso,,LPT-12069,DEV65980,SID956366,False,,10.0,UNKNOWN,LPT-12069,SID956366,login_success
IAM00014421,2026-08-22 00:13:45+00:00,EMP12895,max.kant36,Finance,MFA_FAILED,MFA,,WS-12895,DEV48343,SID999102,N,WRONG PASSWORD,14.0,,WS-12895,SID999102,mfa_failure
IAM00004654,2026-09-03 22:45:58+00:00,EMP10985,maanas.nori15,Finance,failed logon,password,,LPT-10985,DEV92750,,True,unknown user,52.0,IN,LPT-10985,,login_failed
IAM00015419,2026-01-08 00:06:06+00:00,EMP11662,AISHANI.DUGAL36,Sales,Login Success,SSO,172.16.132.67,lpt-11662,DEV68314,SID451225,False,,65.0,remote,LPT-11662,SID451225,other
IAM00016068,2026-08-13 13:54:00+00:00,EMP10576,  nicholas.gola29  ,Mkt,LOGON_FAILURE,sso,192.168.203.73,VDR-10576,DEV41399,,False,,12.0,IN,VDR-10576,,login_failed
IAM00018949,,EMP11806,shivansh.goyal35,Finance,LOGIN_FAILED,BIOMETRIC,146.117.10.221,WS-11806,DEV82540,,no,wrong_password,90.0,Maharashtra,WS-11806,,other
IAM00012769,2026-08-05 04:11:32+00:00,EMP10123,raksha.verma87,Mkt,FAILED_LOGIN,MFA,172.16.100.94,VDR-10123,DEV58689,SID503069,False,account locked,100.0,Punjab,VDR-10123,SID503069,login_failed
IAM00015814,2026-08-14 20:43:00+00:00,EMP10738,wazir.parsa74,Customer Care,FAILED_LOGIN,OTP,192.168.226.112,LPT-10738.corp.local,DEV15975,SID541947,True,,98.0,Delhi,LPT-10738,SID541947,login_failed
IAM00006751,2026-08-30 22:24:35+00:00,EMP12428,mekhala.devan19,Finance,AUTH_SUCCESS,sso,192.168.171.55,,DEV12242,SID634567,yes,,98.0,,LPT-12428,SID634567,login_success
IAM00001147,,EMP10152,finn_vig49,Support,MFA_FAILED,SSO,172.16.221.16,,DEV97562,SID487833,False,,100.0,Maharashtra,VDR-10152,SID487833,mfa_failure
IAM00018915,2026-08-01 08:55:33+00:00,EMP10408,akshay.sarraf2,Purch,success_login,certificate,,WS-10408,DEV24748,,True,,10.0,Delhi,WS-10408,,login_success
IAM00014889,2026-08-25 00:10:01+00:00,EMP11340,ranbir.tak34,Finance,LOGIN_SUCCESS,sso,,lpt-11340,NA,,True,,6.0,remote,LPT-11340,,login_success
IAM00003108,2026-08-01 00:00:00+00:00,EMP12158,timothy.sahni34,Operations,AUTH_FAILED,MFA,,lpt-12158,DEV90438,,False,expired password,86.0,ind,LPT-12158,,login_failed
IAM00017692,2026-08-12 00:00:00+00:00,EMP10956,devika.contractor43,It Support,success_login,password,,LPT-10956,DEV89794,SID376333,yes,,20.0,UNKNOWN,LPT-10956,SID376333,login_success
IAM00013825,2026-09-03 00:00:00+00:00,EMP10160,leena.dhar76,IT,success_login,sso,192.168.1.204,LPT_10160,DEV50685,SID521048,True,,33.0,Maharashtra,LPT-10160,SID521048,login_success
IAM00014444,2026-08-03 22:15:51+00:00,EMP12833,ubika.dora89,R&D,success_login,PASSWORD,192.168.36.182,WS-12833,DEV70323,,False,,50.0,UNKNOWN,WS-12833,,login_success
IAM00018862,2026-08-10 10:18:45+00:00,EMP12993,omaja.mann4,Legal,AUTH_SUCCESS,certificate,163.231.118.251,LPT-12993.corp.local,DEV53075,SID509446,1,NA,10.0,Delhi,LPT-12993,SID509446,login_success
IAM00006026,2026-09-04 18:16:00+00:00,EMP10240,jalsa_bhatti59,Mktg,failed logon,Certificate,,VDR-10240,DEV54185,,0,,100.0,Maharashtra,VDR-10240,,login_failed
IAM00015122,,EMP10514,abhiram.rajagopal67,Mkt,Login Success,biometric,,vdr-10514,DEV84732,SID-233063,True,,19.0,,VDR-10514,SID233063,other
IAM00003800,2026-08-03 05:59:01+00:00,EMP10850,faqid.char88,HR,Successful Login,sso,172.16.198.168,LPT_10850,DEV67986,SID590648,True,,66.0,,LPT-10850,SID590648,login_success
IAM00011141,2026-08-27 20:33:28+00:00,EMP10272,chandani.sane64,Call Center,AUTH_FAILED,sso,20.87.6.59,WS-10272,DEV94108,,0,invalid credentials,88.0,,WS-10272,,login_failed
IAM00004585,2026-08-20 00:00:00+00:00,EMP11326,AARINI.RAJAN41,Operations,AUTH_FAILED,BIOMETRIC,,,,SID349292,False,invalid credentials,15.0,,LPT-11326,SID349292,login_failed
IAM00011223,2026-08-07 00:00:00+00:00,EMP10608,yagnesh.dutta71,Customer Care,FAILED_LOGIN,BIOMETRIC,192.168.13.140,VDR-10608,NA,,False,timeout,100.0,DL,VDR-10608,,login_failed
IAM00017370,2026-08-28 13:28:56+00:00,EMP12866,  abhiram.bahri83  ,Call Center,invalid_credentials,OTP,,WS-12866,DEV96148,SID831461,False,NA,10.0,India,WS-12866,SID831461,login_failed
IAM00003579,2026-08-09 07:54:37+00:00,EMP12546,reva.nayak73,It Dept,FAILED_LOGIN,sso,222.209.152.66,WS-12546,DEV38336,SID331623,False,OTP expired,82.0,UNKNOWN,WS-12546,SID331623,login_failed
IAM00016341,,EMP11902,forum.bala48,Cs,SSO_SUCCESS,MFA,,lpt-11902,DEV45626,SID244475,N,NA,68.0,India,LPT-11902,SID244475,login_success
IAM00013572,2026-08-30 00:00:00+00:00,EMP10376,bhanumati.chandran62,It Support,SSO_SUCCESS,otp,,WS_10376,DEV27987,SID930624,Y,NA,,PB,WS-10376,SID930624,login_success
IAM00015304,2026-08-28 09:54:45+00:00,EMP10316,keya.basu50,Compliance,LOGON_FAILURE,OTP,112.48.6.166,VDR-10316,DEV80435,,N,OTP expired,27.0,Delhi,VDR-10316,,login_failed
IAM00001804,,EMP12505,radhika_bath93,Procurement,Login Success,mfa,,LPT-12505,DEV68365,SID102088,1,,,DL,LPT-12505,SID102088,other
IAM00006617,2026-08-02 10:48:26+00:00,EMP11919,aachal.tara39,Legal,Login Success,BIOMETRIC,,LPT-11919,DEV30849,,True,,41.0,UNKNOWN,LPT-11919,,other
IAM00001879,2026-10-08 07:42:44+00:00,EMP10644,janani.rajagopalan6,Cs,failed logon,biometric,192.168.235.141,,DEV16461,SID368268,True,,41.0,remote,VDR-10644,SID368268,login_failed
IAM00008179,2026-09-01 00:00:00+00:00,EMP12763,sanaya_kale52,Mkt,LOGON_FAILURE,PASSWORD,,LPT-12763,DEV25578,SID592262,False,MFA failed,69.0,UNKNOWN,LPT-12763,SID592262,login_failed
IAM00007388,2026-08-08 00:02:38+00:00,EMP11597,isha.bhargava57,It Dept,MFA_FAILED,password,66.87.196.150,lpt-11597,DEV97493,,True,NA,23.0,DL,LPT-11597,,mfa_failure
IAM00014167,2026-08-21 19:59:00+00:00,EMP11944,logan.shroff83,Fin,LOGON_FAILURE,password,11.233.249.44,WS-11944,DEV42638,SID803464,False,,68.0,India,WS-11944,SID803464,login_failed
IAM00004781,2026-09-01 10:24:44+00:00,EMP11600,gagan.mitter67,Purch,AUTH_SUCCESS,certificate,172.16.175.10,VDR-11600,DEV60738,,True,NA,0.0,,VDR-11600,,login_success
IAM00006441,2026-09-08 00:00:00+00:00,EMP12419,ekta.bath4,Call Center,LOGON_FAILURE,mfa,192.168.97.185,LPT-12419,DEV36838,,False,,60.0,remote,LPT-12419,,login_failed
IAM00015326,2026-08-10 18:54:05+00:00,EMP11665,oni.goda48,Human Resource,Successful Login,PASSWORD,73.156.237.25,vdr-11665,DEV49335,SID822323,True,,3.0,DL,VDR-11665,SID822323,login_success
IAM00011016,2026-08-28 09:28:24+00:00,EMP12391,pooja.iyengar59,Operations,FAILED_LOGIN,Certificate,,WS-12391.corp.local,DEV28611,,0,unknown user,100.0,,WS-12391,,login_failed
IAM00016145,2026-08-09 00:00:00+00:00,EMP10830,warjas.wason49,Supply Chain,AUTH_FAILED,sso,123.14.17.33,,DEV22809,,False,,42.0,PB,VDR-10830,,login_failed
IAM00009086,2026-01-09 00:09:59+00:00,EMP12545,odika.gara44,Rd,Login Failed,PASSWORD,,WS-12545.corp.local,DEV13935,SID300477,0,WRONG PASSWORD,62.0,Punjab,WS-12545,SID300477,login_failed
IAM00002137,2026-08-16 16:58:00+00:00,EMP10687,vaishnavi_dora76,Legal,MFA_ENROLLMENT,BIOMETRIC,,WS-10687,DEV81372,,False,,32.0,Maharashtra,WS-10687,,other
IAM00013414,2026-09-08 00:08:39+00:00,EMP10617,gaurav.rajagopal62,Cs,AUTH_SUCCESS,otp,55.227.92.30,WS-10617,DEV95491,SID689799,yes,NA,86.0,remote,WS-10617,SID689799,login_success
IAM00004179,,EMP11099,aashi.kapadia1,Sales Dept,LOGON_SUCCESS,Certificate,127.26.87.60,VDR-11099.corp.local,DEV48456,SID690922,True,,50.0,UNKNOWN,VDR-11099,SID690922,login_success
IAM00010346,2026-08-14 08:23:53+00:00,EMP11001,aarush.prashad25,Supply Chain,LOGON_SUCCESS,OTP,195.68.89.89,VDR-11001,DEV81188,SID568199,True,,,ind,VDR-11001,SID568199,login_success
IAM00007390,2026-09-06 11:07:35+00:00,EMP12121,aishani.raja23,IT,MFA_FAILED,mfa,,,DEV75776,SID412179,True,MFA failed,16.0,PB,VDR-12121,SID412179,mfa_failure
IAM00009957,2026-08-18 00:00:00+00:00,EMP11000,chanakya.bali26,Operations,MFA_FAILED,OTP,100.58.58.47,WS-11000,DEV42771,,Y,unknown user,28.0,UNKNOWN,WS-11000,,mfa_failure
IAM00000735,,EMP10049,luke.walia87,Finance,SSO_SUCCESS,otp,,WS-10049.corp.local,,SID140659,True,,,,WS-10049,SID140659,login_success
IAM00004196,2026-08-11 05:20:00+00:00,EMP10653,qasim.gole57,People Team,SSO_SUCCESS,mfa,26.227.144.46,lpt-10653,NA,SID463969,True,NA,97.0,Maharashtra,LPT-10653,SID463969,login_success
IAM00008241,2026-08-08 06:51:28+00:00,EMP12326,jonathan.prakash23,Information Technology,SESSION_TERMINATED,sso,93.129.224.32,LPT-12326.corp.local,DEV85446,,False,,53.0,IN,LPT-12326,,other
IAM00006830,2026-08-05 15:29:00+00:00,EMP10291,upasna.krishnamurthy12,Fin,ACCOUNT_UNLOCK,SSO,,VDR-10291,DEV82710,,1,NA,4.0,IN,VDR-10291,,other
