log_id,timestamp,hostname,src_ip,dst_ip,src_port,dst_port,protocol,action,bytes_sent,bytes_received,session_id,threat_flag,rule_name,geo_country,hostname_norm,session_id_norm
FW000024586,2026-08-27 17:37:35+00:00,VDR-12488,192.168.82.49,,80.0,25.0,tcp,allow,21.0,30.0,SID-722518,False,MONITOR_DB_ACCESS,unknown,VDR-12488,SID722518
FW000021439,2026-08-20 00:00:00+00:00,WS-12876,,,,25.0,UDP,deny,25013637.0,8.0,,False,,United States,WS-12876,
FW000024137,,WS-12179,,,25.0,25.0,6,allow,21.0,4.0,SID205168,False,ALLOW_INTERNAL_DNS,,WS-12179,SID205168
FW000025546,2026-08-14 17:11:55+00:00,vdr-11439,192.168.135.25,201.158.36.149,53.0,8443.0,TCP,allow,41.0,4584325.0,SID986953,True,allow_office_apps,,VDR-11439,SID986953
FW000004907,2026-08-05 15:10:01+00:00,VDR-10164,172.16.212.241,192.168.230.58,445.0,22.0,6,allow,6.0,20809235.0,SID687679,False,ALLOW_WEB,,VDR-10164,SID687679
FW000003723,,vdr-12991,,202.217.59.166,443.0,3389.0,1,deny,1192884.0,40236515.0,SID520161,False,UNKNOWN,India,VDR-12991,SID520161
FW000029111,2026-08-20 13:50:07+00:00,LPT-10066,172.16.148.234,42.55.241.120,53.0,,UDP,deny,16804106.0,3.0,sid606405,False,UNKNOWN,Russia,LPT-10066,SID606405
FW000013123,2026-08-01 16:03:13+00:00,WS-12717,,141.50.92.167,,,TCP,allow,10299663.0,21964481.0,SID471867,True,block_tor_exit,United States,WS-12717,SID471867
FW000012735,2026-08-25 00:00:00+00:00,,192.168.235.110,,135.0,22.0,17,allow,2417809.0,13.0,SID575782,False,allow_office_apps,IN,,SID575782
FW000003963,2026-02-08 14:31:32+00:00,VDR-12278.corp.local,192.168.226.153,192.168.52.141,135.0,25.0,TCP/6,allow,12988829.0,44281011.0,SID487507,False,ALLOW_INTERNAL_DNS,,VDR-12278,SID487507
FW000026964,2026-08-07 22:38:00+00:00,lpt-12182,,192.168.233.158,22.0,8080.0,1,allow,10355813.0,33497588.0,SID618067,False,DENY_TELNET,RU,LPT-12182,SID618067
FW000002672,2026-08-07 00:00:00+00:00,LPT-11030,,206.84.160.34,80.0,22.0,6,allow,32997982.0,33883763.0,SID178381,False,UNKNOWN,CN,LPT-11030,SID178381
FW000024396,2026-05-08 23:08:46+00:00,LPT-10547,192.168.146.55,192.168.68.96,,25.0,UDP,allow,3826573.0,,SID572673,True,,,LPT-10547,SID572673
FW000009418,2026-08-07 03:06:37+00:00,vdr-10605,160.89.120.229,158.185.217.142,135.0,3389.0,1,allow,6845139.0,30315777.0,SID834665,False,BLOCK_EXTERNAL_RDP,IN,VDR-10605,SID834665
FW000018149,2026-09-08 22:53:45+00:00,lpt-11349,142.151.160.49,192.168.109.31,1433.0,,17,deny,46783001.0,46205.0,SID711634,False,ALLOW_INTERNAL_DNS,CN,LPT-11349,SID711634
FW000004553,2026-08-31 00:00:00+00:00,VDR-10031,172.16.212.177,,80.0,8443.0,tcp,deny,14839.0,28191115.0,SID-184304,True,allow_office_apps,unknown,VDR-10031,SID184304
FW000016992,2026-09-02 18:16:40+00:00,LPT-11786,,,8443.0,22.0,tcp,allow,8757957.0,43935173.0,SID437425,False,MONITOR_DB_ACCESS,CN,LPT-11786,SID437425
FW000006010,2026-09-05 00:00:00+00:00,WS_10365,,192.168.89.178,443.0,80.0,TCP,allow,43355038.0,,SID370483,False,block_tor_exit,India,WS-10365,SID370483
FW000017832,,VDR-12655,,,,,TCP,allow,27241915.0,42.0,SID-967609,False,BLOCK_EXTERNAL_RDP,US,VDR-12655,SID967609
FW000019602,2026-08-24 23:12:11+00:00,VDR-10244,,73.145.170.241,25.0,53.0,TCP,deny,8294767.0,49822695.0,SID-895003,False,ALLOW_WEB,US,VDR-10244,SID895003
FW000005738,2026-08-23 00:00:00+00:00,LPT-11116,192.168.189.68,105.162.107.89,,53.0,UDP/17,allow,16.0,31425738.0,sid933475,False,block_tor_exit,unknown,LPT-11116,SID933475
FW000008480,,ws-12397,138.107.122.248,,,8080.0,TCP,allow,42059530.0,28156214.0,sid384555,False,,China,WS-12397,SID384555
FW000018438,2026-08-22 15:27:42+00:00,LPT-12767,,172.16.198.226,80.0,53.0,TCP/6,deny,48.0,2112623.0,SID769404,False,DENY_TELNET,unknown,LPT-12767,SID769404
FW000003165,2026-09-08 00:23:04+00:00,,88.145.189.212,192.168.246.20,135.0,,6,allow,19898610.0,49091426.0,SID657956,False,ALLOW_WEB,ind,,SID657956
FW000026664,2026-06-08 11:41:46+00:00,VDR-11214,,209.21.173.155,443.0,80.0,6,allow,37.0,43001.0,SID339911,False,BLOCK_EXTERNAL_RDP,China,VDR-11214,SID339911
FW000006764,,VDR-11892,,,445.0,443.0,6,deny,31638716.0,19.0,SID219703,False,UNKNOWN,,VDR-11892,SID219703
FW000028877,2026-08-07 07:57:02+00:00,WS_12394,172.16.236.195,,25.0,22.0,UDP,allow,9132843.0,22232.0,SID638808,True,ALLOW_WEB,,WS-12394,SID638808
FW000001658,2026-08-25 18:44:00+00:00,WS-11467,,10.206.1.0,,53.0,TCP,allow,761905.0,27262943.0,sid511784,False,ALLOW_INTERNAL_DNS,US,WS-11467,SID511784
FW000029344,2026-08-05 00:00:00+00:00,WS-11952,,156.67.166.44,,3306.0,TCP/6,deny,760801.0,39486294.0,,True,UNKNOWN,RU,WS-11952,
FW000019095,2026-01-08 22:25:45+00:00,VDR-11249,,192.168.195.237,25.0,,17,allow,46783979.0,43572472.0,SID381161,False,MONITOR_DB_ACCESS,United States,VDR-11249,SID381161
FW000029310,2026-08-29 11:10:59+00:00,ws-12165,147.201.186.79,156.18.253.36,443.0,,udp,deny,10749723.0,26396547.0,,False,MONITOR_DB_ACCESS,unknown,WS-12165,
FW000007550,2026-09-08 04:45:21+00:00,vdr-12487,,,3389.0,8443.0,17,allow,43119156.0,40219012.0,SID282125,False,ALLOW_WEB,IN,VDR-12487,SID282125
FW000004267,2026-09-08 17:34:47+00:00,ws-10032,,192.168.145.87,53.0,80.0,udp,deny,45463084.0,43080906.0,SID438526,False,BLOCK_EXTERNAL_RDP,ind,WS-10032,SID438526
FW000028551,2026-08-17 14:23:00+00:00,vdr-12883,92.31.128.143,206.135.195.157,80.0,25.0,6,allow,45071785.0,48287456.0,SID231022,False,DENY_TELNET,China,VDR-12883,SID231022
FW000023100,2026-08-28 15:43:37+00:00,WS-11915,,141.71.198.217,,22.0,6,allow,,24127047.0,SID-715322,False,allow_office_apps,China,WS-11915,SID715322
FW000016807,2026-08-22 00:00:00+00:00,VDR-12058,176.254.251.192,203.171.115.6,135.0,445.0,tcp,allow,36808104.0,8174140.0,SID280471,False,ALLOW_INTERNAL_DNS,,VDR-12058,SID280471
FW000029994,2026-08-21 00:45:26+00:00,VDR-11591,,122.161.114.101,135.0,135.0,udp,allow,36225814.0,38.0,SID264445,True,DENY_TELNET,ind,VDR-11591,SID264445
FW000005317,2026-08-05 04:48:00+00:00,LPT-12268,172.16.224.136,192.168.51.11,,,TCP/6,allow,49.0,,SID718182,False,BLOCK_EXTERNAL_RDP,Russia,LPT-12268,SID718182
FW000009674,2026-08-22 20:14:58+00:00,vdr-10020,,,3389.0,3389.0,tcp,deny,,24424695.0,SID146479,True,BLOCK_EXTERNAL_RDP,,VDR-10020,SID146479
FW000019230,2026-08-24 11:12:35+00:00,,,179.236.194.122,8080.0,8080.0,udp,allow,47344852.0,25960759.0,SID166959,False,,China,,SID166959
FW000020451,2026-09-01 18:47:26+00:00,VDR-11237,192.168.202.99,,,53.0,6,allow,41545771.0,9.0,,False,DENY_TELNET,,VDR-11237,
FW000028739,2026-08-23 09:35:00+00:00,VDR-10124.corp.local,11.226.211.187,,,25.0,udp,allow,33785.0,46283.0,SID922190,False,allow_office_apps,China,VDR-10124,SID922190
FW000021629,2026-05-09 00:57:05+00:00,VDR-11314.corp.local,52.24.147.173,,3389.0,25.0,6,allow,,31403521.0,SID608102,False,DENY_TELNET,IN,VDR-11314,SID608102
FW000001002,,LPT-10460,63.194.104.254,,443.0,3389.0,UDP/17,allow,28608198.0,,SID384352,False,UNKNOWN,Russia,LPT-10460,SID384352
FW000004199,2026-09-09 00:00:00+00:00,LPT-12383,149.55.218.64,206.52.177.103,443.0,1433.0,tcp,allow,25.0,2603608.0,,False,MONITOR_DB_ACCESS,China,LPT-12383,
FW000002419,2026-09-04 17:17:56+00:00,WS-10632,,,,8443.0,tcp,allow,26.0,29982137.0,SID652307,False,ALLOW_INTERNAL_DNS,ind,WS-10632,SID652307
FW000003576,2026-08-25 09:21:57+00:00,LPT-10525,133.5.161.48,192.168.110.225,443.0,,TCP/6,allow,32870387.0,40765350.0,sid426573,True,,China,LPT-10525,SID426573
FW000023111,,vdr-12313,,119.86.140.80,3306.0,25.0,TCP,deny,21002.0,12808831.0,SID693461,False,,China,VDR-12313,SID693461
FW000020232,2026-09-03 04:48:03+00:00,LPT-10590,192.168.92.228,79.62.213.27,1433.0,80.0,icmp,deny,8337229.0,7352.0,SID230069,False,BLOCK_EXTERNAL_RDP,IN,LPT-10590,SID230069
FW000017346,,LPT-12639,192.168.139.144,124.63.38.135,53.0,1433.0,TCP/6,allow,16811799.0,44581295.0,SID125446,False,ALLOW_WEB,China,LPT-12639,SID125446
FW000009773,2026-08-08 23:40:11+00:00,WS-10572,172.16.27.15,,80.0,8080.0,TCP,allow,10358860.0,4552248.0,SID802535,False,ALLOW_WEB,ind,WS-10572,SID802535
FW000003559,2026-08-22 23:26:16+00:00,VDR-12357,,,25.0,53.0,6,allow,36898789.0,31.0,,False,MONITOR_DB_ACCESS,CN,VDR-12357,
FW000012459,2026-08-19 00:00:00+00:00,LPT-11114,157.136.21.97,,53.0,3306.0,6,allow,2.0,36535310.0,,False,BLOCK_EXTERNAL_RDP,,LPT-11114,
FW000003855,2026-08-08 05:42:00+00:00,WS-12677,182.226.90.108,83.193.131.194,22.0,,TCP,allow,18405934.0,43979323.0,SID922752,False,MONITOR_DB_ACCESS,,WS-12677,SID922752
FW000004888,2026-09-07 16:10:57+00:00,VDR-12963,,,53.0,135.0,tcp,deny,,17549622.0,SID851166,False,DENY_TELNET,RU,VDR-12963,SID851166
FW000017142,2026-08-30 13:02:16+00:00,LPT-12907,192.168.33.31,192.168.39.246,445.0,135.0,TCP,allow,26.0,36722884.0,sid559713,False,UNKNOWN,India,LPT-12907,SID559713
FW000013059,,WS-11570,,,8443.0,,tcp,allow,,25131457.0,SID200417,False,ALLOW_WEB,CN,WS-11570,SID200417
FW000029015,2026-08-04 17:48:05+00:00,,,,135.0,,TCP,allow,,41.0,SID282101,False,DENY_TELNET,CN,,SID282101
FW000005314,2026-08-19 01:00:13+00:00,WS_10407,192.168.253.79,,,22.0,UDP,allow,27.0,33226165.0,SID466624,False,ALLOW_INTERNAL_DNS,unknown,WS-10407,SID466624
FW000018669,2026-08-06 05:01:00+00:00,LPT-12899,,,80.0,53.0,TCP/6,allow,7831.0,33275019.0,SID379195,False,BLOCK_EXTERNAL_RDP,unknown,LPT-12899,SID379195
FW000016224,2026-09-03 00:46:48+00:00,LPT-10567,,118.68.219.56,,443.0,6,allow,37680945.0,32787220.0,SID118410,False,DENY_TELNET,IN,LPT-10567,SID118410
FW000029539,2026-05-08 09:39:06+00:00,WS-11543,,,443.0,22.0,TCP/6,allow,30760411.0,19028216.0,SID227845,False,block_tor_exit,ind,WS-11543,SID227845
FW000004525,2026-08-03 03:53:41+00:00,LPT-12572,,,8443.0,443.0,TCP,allow,41883048.0,26060114.0,,False,BLOCK_EXTERNAL_RDP,ind,LPT-12572,
FW000013700,2026-08-27 00:00:00+00:00,,110.221.242.180,219.132.10.175,1433.0,3389.0,TCP,allow,30.0,22655216.0,SID958065,False,block_tor_exit,RU,,SID958065
FW000004828,2026-09-09 16:46:00+00:00,WS-12166,,58.43.228.232,1433.0,,TCP/6,allow,48.0,40.0,SID241054,False,ALLOW_INTERNAL_DNS,,WS-12166,SID241054
FW000028562,,,,,8080.0,,TCP,allow,4398500.0,28.0,SID600043,False,ALLOW_WEB,,,SID600043
FW000000808,2026-09-04 03:56:11+00:00,VDR-11778,,172.16.77.74,80.0,,TCP/6,allow,2786.0,30.0,SID116073,False,allow_office_apps,China,VDR-11778,SID116073
FW000003908,,WS-11448,192.168.108.141,192.168.249.207,445.0,3389.0,udp,allow,21.0,47261730.0,SID696866,True,UNKNOWN,unknown,WS-11448,SID696866
FW000014334,2026-08-19 00:00:00+00:00,VDR-12693,,,3389.0,8443.0,17,deny,41283991.0,30848.0,SID149152,False,,RU,VDR-12693,SID149152
FW000024696,2026-08-18 17:23:15+00:00,VDR-11650.corp.local,172.16.209.233,,,3306.0,icmp,allow,36196793.0,,SID654208,False,block_tor_exit,United States,VDR-11650,SID654208
FW000007024,2026-08-29 04:03:08+00:00,WS-10641,,172.16.213.177,,,TCP/6,allow,4944516.0,36678015.0,SID893197,False,ALLOW_WEB,IN,WS-10641,SID893197
FW000001957,2026-08-13 21:28:20+00:00,WS-10432,,,22.0,8443.0,tcp,allow,25.0,34872.0,SID-527455,False,,United States,WS-10432,SID527455
FW000010638,2026-06-09 06:56:15+00:00,vdr-10759,,134.111.86.180,25.0,445.0,6,allow,14064073.0,36326939.0,,False,MONITOR_DB_ACCESS,United States,VDR-10759,
FW000009344,2026-08-20 17:08:00+00:00,WS-10635,212.217.33.240,38.158.158.20,3306.0,,TCP/6,allow,18713104.0,18777773.0,SID407684,False,ALLOW_INTERNAL_DNS,unknown,WS-10635,SID407684
FW000015162,,LPT-11164.corp.local,,182.138.22.150,,,UDP/17,allow,6168370.0,4295242.0,SID161977,False,DENY_TELNET,unknown,LPT-11164,SID161977
FW000011405,2026-08-08 01:10:26+00:00,WS-12365,,25.187.252.244,3389.0,,6,allow,17686242.0,35644203.0,SID251509,False,UNKNOWN,CN,WS-12365,SID251509
FW000025329,2026-08-19 00:00:00+00:00,LPT-12810,,,3306.0,8080.0,6,allow,48491216.0,39423030.0,SID231857,False,DENY_TELNET,RU,LPT-12810,SID231857
FW000027654,2026-08-02 07:33:09+00:00,lpt-11303,,181.126.54.97,,80.0,TCP/6,allow,22934.0,17.0,,False,UNKNOWN,unknown,LPT-11303,
FW000002403,,VDR-11482,,27.138.186.112,3306.0,443.0,TCP/6,allow,27.0,34.0,SID146960,False,block_tor_exit,ind,VDR-11482,SID146960
FW000005185,2026-08-17 08:35:00+00:00,LPT-10567,,,80.0,,TCP/6,allow,5743231.0,24.0,SID608932,False,,Russia,LPT-10567,SID608932
FW000017458,2026-08-19 00:00:00+00:00,LPT-12662,192.168.34.236,,80.0,,tcp,allow,8879.0,,SID988968,False,BLOCK_EXTERNAL_RDP,CN,LPT-12662,SID988968
FW000014699,2026-08-02 22:04:11+00:00,WS-12344,172.16.25.120,172.16.69.20,135.0,,6,allow,48889936.0,12176293.0,SID777351,False,UNKNOWN,Russia,WS-12344,SID777351
FW000022909,,WS-12478.corp.local,172.16.141.26,172.16.170.151,,135.0,17,allow,40976739.0,37858826.0,SID476911,False,ALLOW_WEB,,WS-12478,SID476911
FW000029268,2026-08-24 22:03:23+00:00,VDR-11600,192.168.85.233,,22.0,,TCP,allow,21908047.0,33681213.0,sid110699,False,MONITOR_DB_ACCESS,China,VDR-11600,SID110699
FW000028248,2026-08-03 00:00:00+00:00,WS-11039,172.16.129.18,18.233.252.138,3389.0,8080.0,TCP,allow,40019652.0,6.0,SID377111,False,MONITOR_DB_ACCESS,United States,WS-11039,SID377111
FW000010284,2026-08-07 08:52:07+00:00,WS-11006,,,8080.0,8443.0,udp,allow,18604.0,49829326.0,SID827437,False,DENY_TELNET,India,WS-11006,SID827437
FW000012720,2026-08-30 03:10:59+00:00,LPT-12563,,71.180.153.24,3306.0,22.0,17,allow,6472147.0,7820.0,SID185597,False,,RU,LPT-12563,SID185597
FW000022650,2026-09-07 12:11:00+00:00,vdr-12613,142.84.193.11,38.189.80.38,135.0,8443.0,TCP/6,allow,16680310.0,,SID386633,False,,CN,VDR-12613,SID386633
FW000008096,2026-09-09 06:16:46+00:00,VDR-10234.corp.local,170.239.231.29,,,8080.0,6,allow,44099335.0,19533966.0,SID-495853,True,allow_office_apps,unknown,VDR-10234,SID495853
FW000009891,,VDR-10462,,,,80.0,UDP,allow,22.0,4125265.0,SID916015,False,ALLOW_INTERNAL_DNS,ind,VDR-10462,SID916015
FW000026447,,VDR-10285,128.97.146.242,110.160.18.131,3306.0,3389.0,6,allow,,15319906.0,,False,,United States,VDR-10285,
FW000018324,,WS-12793,53.108.164.150,172.16.109.44,3306.0,3306.0,UDP/17,allow,32.0,,SID901339,False,DENY_TELNET,ind,WS-12793,SID901339
FW000026492,2026-08-13 20:14:19+00:00,ws-12445,,,443.0,1433.0,tcp,allow,33916498.0,22445764.0,,False,DENY_TELNET,India,WS-12445,
FW000029876,2026-08-28 00:00:00+00:00,LPT-11072,,81.160.53.227,3306.0,8080.0,TCP,allow,45.0,23739015.0,SID998650,True,ALLOW_INTERNAL_DNS,unknown,LPT-11072,SID998650
FW000017388,2026-08-14 00:24:21+00:00,ws-10962,,,25.0,25.0,tcp,allow,9022904.0,27.0,,False,block_tor_exit,US,WS-10962,
FW000015087,2026-08-17 00:00:00+00:00,LPT-11884,,182.161.40.99,22.0,25.0,6,allow,14714145.0,647680.0,SID355915,False,DENY_TELNET,unknown,LPT-11884,SID355915
FW000024043,2026-08-09 10:05:31+00:00,WS-11856,,,135.0,,6,allow,41.0,40885165.0,SID415787,False,,,WS-11856,SID415787
FW000021055,2026-08-06 22:29:27+00:00,LPT_10854,172.16.13.141,,25.0,,6,allow,1.0,11880.0,SID431752,False,UNKNOWN,US,LPT-10854,SID431752
FW000026211,2026-09-04 03:05:12+00:00,lpt-11124,172.16.212.193,211.83.177.21,,445.0,tcp,deny,18755956.0,12687615.0,SID544408,False,allow_office_apps,unknown,LPT-11124,SID544408
FW000007567,2026-07-08 16:15:33+00:00,LPT_11170,192.168.211.6,212.11.137.146,8443.0,,6,allow,33431019.0,24.0,SID-423313,False,BLOCK_EXTERNAL_RDP,IN,LPT-11170,SID423313
FW000011127,2026-09-04 00:00:00+00:00,WS-11218,,,53.0,8080.0,TCP,allow,26.0,31692.0,SID690558,False,UNKNOWN,RU,WS-11218,SID690558
FW000014720,2026-08-16 12:22:00+00:00,,,174.215.108.19,443.0,22.0,tcp,deny,29030.0,16887909.0,sid494412,False,DENY_TELNET,,,SID494412
FW000029423,2026-08-18 22:56:12+00:00,lpt-11478,,,,445.0,TCP,deny,11298306.0,,SID397216,False,UNKNOWN,ind,LPT-11478,SID397216
FW000005369,2026-08-06 15:52:43+00:00,VDR-11747,37.164.95.216,,,3306.0,TCP,deny,,21.0,SID938105,False,,US,VDR-11747,SID938105
FW000006929,2026-08-13 06:00:31+00:00,VDR_12499,156.226.221.73,29.231.22.12,,80.0,6,allow,7039.0,21929555.0,,False,,China,VDR-12499,
FW000009604,2026-09-01 02:02:28+00:00,LPT_11065,,192.168.26.73,3306.0,,udp,allow,3.0,3313789.0,,False,UNKNOWN,RU,LPT-11065,
FW000022674,2026-08-09 03:59:59+00:00,LPT-12762,192.168.97.213,34.72.100.15,22.0,,ping,allow,19248197.0,6420997.0,SID945746,False,block_tor_exit,India,LPT-12762,SID945746
FW000024959,2026-08-09 22:36:35+00:00,WS-10074,192.168.130.218,192.168.180.227,443.0,3389.0,tcp,allow,27332641.0,27930.0,SID831402,False,,unknown,WS-10074,SID831402
FW000008902,2026-08-07 11:29:18+00:00,VDR_10110,,,135.0,,TCP,allow,46076917.0,,SID483125,False,ALLOW_WEB,IN,VDR-10110,SID483125
FW000024413,2026-08-28 04:06:50+00:00,LPT-12937,,172.16.181.55,53.0,135.0,TCP/6,allow,5.0,28533.0,SID465312,False,ALLOW_INTERNAL_DNS,India,LPT-12937,SID465312
FW000011796,2026-08-16 07:10:22+00:00,LPT-11290,,192.168.114.23,445.0,22.0,TCP,allow,32940961.0,,SID835385,False,UNKNOWN,unknown,LPT-11290,SID835385
FW000017370,2026-08-27 07:05:16+00:00,lpt-12690,,103.96.85.217,3389.0,445.0,UDP/17,allow,37199483.0,18311381.0,,False,allow_office_apps,India,LPT-12690,
FW000011269,2026-01-08 23:55:32+00:00,ws-10729,172.16.182.83,172.16.54.9,,53.0,tcp,allow,39360161.0,45286809.0,SID-591415,False,ALLOW_WEB,,WS-10729,SID591415
FW000022554,2026-08-07 11:43:45+00:00,LPT-12245,192.168.226.203,,25.0,443.0,6,allow,17184242.0,29423511.0,SID353525,False,,CN,LPT-12245,SID353525
FW000026803,2026-09-08 00:00:00+00:00,WS-10809,,,8443.0,8443.0,TCP/6,deny,12665486.0,776296.0,SID471600,False,MONITOR_DB_ACCESS,IN,WS-10809,SID471600
FW000007385,2026-08-30 09:53:34+00:00,LPT-10948,,166.245.225.60,53.0,,tcp,allow,17264224.0,,SID-994124,False,UNKNOWN,India,LPT-10948,SID994124
FW000025542,2026-08-19 16:12:00+00:00,LPT-10221,,,445.0,443.0,6,deny,,39618231.0,SID165077,False,DENY_TELNET,RU,LPT-10221,SID165077
FW000026838,2026-08-28 14:04:48+00:00,VDR-11396,,,,,TCP/6,allow,35.0,38.0,SID515035,False,DENY_TELNET,IN,VDR-11396,SID515035
FW000024652,2026-08-06 23:43:56+00:00,WS-11847,192.168.175.1,100.53.88.68,,1433.0,UDP/17,allow,38674538.0,49825327.0,SID885505,False,ALLOW_WEB,IN,WS-11847,SID885505
FW000029635,2026-08-30 22:57:11+00:00,VDR-12564,119.214.64.43,,,53.0,1,allow,29026.0,6590329.0,SID724486,True,DENY_TELNET,IN,VDR-12564,SID724486
FW000009461,2026-01-09 17:11:37+00:00,VDR-12436,158.111.153.168,172.16.73.49,53.0,25.0,6,allow,,7213.0,SID487333,False,,India,VDR-12436,SID487333
FW000002463,2026-08-28 21:49:15+00:00,,,,443.0,445.0,UDP/17,deny,38725767.0,26847591.0,SID249714,False,ALLOW_INTERNAL_DNS,,,SID249714
FW000025833,2026-01-08 08:31:11+00:00,VDR-10805,172.16.123.118,147.156.236.92,,,TCP/6,allow,38352931.0,19652044.0,SID613324,False,BLOCK_EXTERNAL_RDP,CN,VDR-10805,SID613324
FW000016653,2026-02-08 22:07:04+00:00,VDR-10816,,,135.0,,17,allow,4.0,28.0,SID443619,False,,IN,VDR-10816,SID443619
FW000019965,2026-08-12 18:58:51+00:00,WS-10820,,,,3389.0,UDP/17,allow,6868.0,7478985.0,SID834789,False,,unknown,WS-10820,SID834789
FW000012943,2026-08-09 06:03:40+00:00,lpt-11425,,,,80.0,TCP/6,deny,16958218.0,19.0,SID951782,False,,US,LPT-11425,SID951782
FW000011709,2026-08-21 11:06:44+00:00,WS-10078,172.16.29.76,219.241.13.167,445.0,,6,allow,23216179.0,32.0,SID-864304,False,BLOCK_EXTERNAL_RDP,CN,WS-10078,SID864304
FW000016456,2026-09-09 17:27:06+00:00,VDR-11594,,,3389.0,445.0,6,deny,6863886.0,,SID511471,False,ALLOW_WEB,ind,VDR-11594,SID511471
FW000009455,2026-09-09 00:00:00+00:00,WS-11523,192.168.115.197,192.168.66.23,,3389.0,TCP,deny,,21328180.0,SID782117,False,BLOCK_EXTERNAL_RDP,unknown,WS-11523,SID782117
FW000027609,2026-08-05 01:22:28+00:00,LPT-11824,,,8080.0,445.0,TCP,allow,47391531.0,35.0,SID542600,False,ALLOW_INTERNAL_DNS,unknown,LPT-11824,SID542600
FW000006510,2026-08-01 21:57:15+00:00,WS-12093,,,3389.0,80.0,tcp,allow,47159146.0,34830197.0,SID223180,False,ALLOW_INTERNAL_DNS,Russia,WS-12093,SID223180
FW000019206,,WS_12434,135.154.114.218,119.31.150.96,8443.0,1433.0,6,allow,14184217.0,42563100.0,,False,ALLOW_INTERNAL_DNS,unknown,WS-12434,
FW000029010,2026-08-27 08:38:10+00:00,WS-10126,172.16.122.188,130.106.28.93,,22.0,TCP/6,allow,3349877.0,2703978.0,SID-883069,False,allow_office_apps,unknown,WS-10126,SID883069
FW000000590,2026-11-08 18:51:34+00:00,WS-11715,,172.16.230.7,22.0,8443.0,TCP,allow,,,SID-333311,False,,RU,WS-11715,SID333311
FW000025588,2026-08-13 01:59:08+00:00,LPT-11887,192.168.6.28,,8080.0,1433.0,tcp,allow,6097002.0,6875674.0,SID-770463,False,DENY_TELNET,India,LPT-11887,SID770463
FW000013137,,WS-11898,172.16.180.143,,25.0,135.0,TCP/6,allow,31.0,37706519.0,SID-142568,False,block_tor_exit,US,WS-11898,SID142568
FW000016550,2026-08-09 00:59:00+00:00,VDR-11042,10.183.217.0,58.175.189.238,135.0,22.0,6,deny,10271081.0,33084378.0,SID711546,False,,CN,VDR-11042,SID711546
FW000008849,,VDR_12369,,,,53.0,udp,allow,28813032.0,13489940.0,SID981632,False,ALLOW_WEB,,VDR-12369,SID981632
FW000004625,2026-09-03 22:25:58+00:00,VDR_11575,,,53.0,1433.0,tcp,deny,47627589.0,24814478.0,SID193658,False,DENY_TELNET,,VDR-11575,SID193658
FW000026029,2026-08-07 21:00:00+00:00,ws-12028,,,443.0,,TCP,allow,,,SID811141,False,,China,WS-12028,SID811141
FW000020143,2026-08-29 23:54:36+00:00,WS-11621,172.16.104.248,192.168.99.152,445.0,8080.0,6,deny,19745.0,2.0,SID126546,False,,RU,WS-11621,SID126546
FW000006846,2026-08-07 11:08:00+00:00,WS-12549,192.168.235.88,172.16.89.119,445.0,445.0,tcp,allow,12465208.0,22.0,SID985666,False,MONITOR_DB_ACCESS,US,WS-12549,SID985666
FW000014344,,LPT-12147,,,445.0,25.0,TCP/6,allow,42.0,40966808.0,SID361880,False,ALLOW_WEB,,LPT-12147,SID361880
FW000018413,2026-08-09 04:27:53+00:00,VDR-10029,153.191.160.121,172.16.21.52,,25.0,6,allow,25509964.0,38960776.0,SID206920,True,DENY_TELNET,US,VDR-10029,SID206920
FW000010851,,WS-11530,,,,8080.0,17,deny,47426941.0,7.0,SID725790,False,ALLOW_INTERNAL_DNS,US,WS-11530,SID725790
FW000008870,2026-09-07 20:00:32+00:00,LPT-11131,192.168.148.32,222.217.43.194,3306.0,443.0,6,allow,5687194.0,21404160.0,SID472048,False,ALLOW_WEB,IN,LPT-11131,SID472048
FW000025377,,WS-12682,,182.14.179.28,22.0,3389.0,17,allow,29364788.0,28296234.0,SID765617,False,block_tor_exit,,WS-12682,SID765617
FW000009425,2026-08-07 00:00:00+00:00,VDR-10761.corp.local,,208.219.16.130,53.0,25.0,17,allow,17.0,12867708.0,SID-414722,False,allow_office_apps,IN,VDR-10761,SID414722
FW000005455,2026-08-30 00:00:00+00:00,VDR-12841,79.153.75.64,76.15.131.135,22.0,,TCP,allow,17955122.0,26862504.0,SID170578,True,allow_office_apps,CN,VDR-12841,SID170578
FW000024875,2026-08-22 11:26:26+00:00,WS-11309.corp.local,192.168.30.54,192.168.228.82,3306.0,3306.0,ping,allow,30216770.0,16.0,SID115786,False,BLOCK_EXTERNAL_RDP,RU,WS-11309,SID115786
FW000001450,,WS-12166,,,1433.0,,6,allow,35.0,943134.0,SID967555,False,ALLOW_WEB,CN,WS-12166,SID967555
FW000024772,2026-09-03 21:49:00+00:00,VDR_10499,,172.16.125.24,445.0,8080.0,6,allow,35915779.0,23049379.0,SID673677,False,ALLOW_INTERNAL_DNS,RU,VDR-10499,SID673677
FW000015850,2026-08-31 20:32:31+00:00,VDR-10033.corp.local,172.16.79.236,172.16.28.168,135.0,445.0,TCP/6,allow,25825766.0,33330194.0,SID797962,False,ALLOW_WEB,India,VDR-10033,SID797962
