alert_id,detected_timestamp,resolved_timestamp,hostname,user_id,endpoint_product,alert_name,severity,status,description,file_path,process_name,sha256,assigned_to,device_criticality
EPA00001994,2026-08-22 00:00:00,2026-08-24 22:51:55,WS-10467,EMP10467,Kaspersky,Lateral movement detected,MEDIUM,In Progress,Process attempted to access sensitive directory.,C:\Users\user\Desktop\salary.xlsx,,5b26d68ee72cc9c3e903b4db2ec881f2e1a5c5c99d27b2e309618b2fef4659e7,unassigned,HIGH
EPA00002640,2026-04-08 10:45:13,2026-08-08 11:45:13,LPT-10904,EMP10904,SYMANTEC,Trojan:Win32,MEDIUM,N,Threat detected after file download from external website.,C:\Users\user\AppData\Local\Temp\cache.bin,,5541d27fd214e145e699fd08786033267810e79c16846a3e2419729e3e949d81,incident.team,LOW
EPA00000270,2026-08-16 01:59:28,2026-08-14 16:59:00,LPT-10678,EMP10678,CrowdStrike,MALWARE_DETECTED,MEDIUM,Resolved,Alert triggered by abnormal network connection.,,cmd.exe,9266658ea439880d4f722b7a759e97d9e6ef2f6fd815e4f9ac113fd89088560b,admin,HIGH
EPA00000630,2026-08-11 03:16:48,,LPT-12351,EMP12351,SYMANTEC,ransomware_behavior,CRITICAL,R,Alert generated from heuristic engine. Possible false positive.,E:\Backup\data.rar,cmd.exe,215e2454de7e16f3d0d0f3072e57d6665708236790bd8393880eb6369eb68d6d,,LOW
EPA00006153,2026-08-12 21:47:03,2026-08-14 03:47:00,VDR_11954,EMP11954,Kaspersky,Lateral movement detected,HIGH,Resolved,Suspicious script execution observed. Logs attached.,C:\Users\user\AppData\Local\Temp\cache.bin,cmd.exe,822752467b887c751c7f8be4267c2083659ec00a9b08a45c13f4c60ef1ce2477,,H
EPA00003082,,,VDR-10485,EMP10485,SentinelOne,suspicious_powershell,MEDIUM,IN_PROGRESS,Process attempted to access sensitive directory.,,explorer.exe,950d4762cc9dbc477b10ae768173dd7597b0434a463fe785f7808e97bac3dc1d,unassigned,H
EPA00003467,2026-05-08 17:16:29,,LPT-11574,EMP11574,Carbon Black,Credential dumping attempt,MEDIUM,WIP,Threat detected after file download from external website.,C:\ProgramData\svc\agent.dll,cmd.exe,8cc9b3ba085af2d7304dadddc0ceeb1c9b2c7d565310adc83ecb59dfc74543ba,,H
EPA00007234,,2026-08-13 00:00:00,VDR-11385,EMP11385,Carbon Black,Credential dumping attempt,MEDIUM,O,Process attempted to access sensitive directory.,C:\Windows\Temp\update.tmp,winword.exe,19659d4731db53f02d6f94b395a66426bfdde7e6cbb90e798449bc25e7baf71d,incident.team,CRITICAL
EPA00004397,2026-08-05 18:12:50,,LPT-11735,EMP11735,SYMANTEC,Browser hijack attempt,HIGH,In Progress,Threat detected after file download from external website.,C:\Users\Public\Downloads\invoice.exe,msedge.exe,79EB9D6D7AAFAE5BF2218D0D4EDA4EDD26324413B5CD8D487F2A2673BB8E7ABD,soc.analyst2,High
EPA00004024,2026-08-21 03:52:16,2026-08-22 03:52:00,WS-12592,EMP12592,Kaspersky,Phishing URL blocked,LOW,N,Threat detected after file download from external website.,,,f4aa1d64610fca69896cf8943da5eda79c7d85ae3b580e3157c8801153065515,,LOW
EPA00007851,2026-08-30 00:00:00,2026-09-02 09:11:00,lpt-12737,EMP12737,CrowdStrike,Lateral movement detected,HIGH,OPEN,User reported machine slowdown after popup. AV alert generated.,D:\Projects\scripts\cleanup.ps1,,95e5429d91b80f4945061339b24a52c45ebbacbbfdbc9dd4d4459c57402600f2,admin,LOW
EPA00005544,2026-09-08 00:00:00,,VDR-10035,EMP10035,SYMANTEC,Trojan:Win32,CRITICAL,IN_PROGRESS,Threat detected after file download from external website.,,excel.exe,9cec1ba41bd7a46ec6e70dccab009c357df9a5642d9937eb3cb662340c5bf3e0,soc.analyst2,MEDIUM
EPA00005569,2026-08-22 00:00:00,2026-08-27 00:00:00,LPT-12772,EMP12772,Quick Heal,Credential dumping attempt,HIGH,Open,Endpoint protection detected suspicious activity on host.,D:\Projects\scripts\cleanup.ps1,unknown,a267267e4424f5bb574fbd01d6f44bfa92ebcdb471f9e7217bb5c2afbd28d641,unassigned,Low
EPA00002047,2026-08-08 10:50:18,2026-08-10 08:50:18,VDR_12602,EMP12602,Kaspersky,Keylogger suspected,CRITICAL,N,Suspicious script execution observed. Logs attached.,C:\Users\user\AppData\Local\Temp\cache.bin,python.exe,,,M
EPA00004357,,2026-08-12 12:03:34,WS-12003,EMP12003,CrowdStrike,Ransomware Activity,MEDIUM,O,Suspicious script execution observed. Logs attached.,C:\Users\user\AppData\Local\Temp\cache.bin,unknown,29635ad9ca47eb46e45e1445e82b656916d747e1c927f932e7c96e7dc9641ad6,unassigned,
EPA00002114,2026-08-23 16:10:28,2026-08-26 17:10:28,VDR-10743,EMP10743,SYMANTEC,suspicious_powershell,MEDIUM,OPEN,Alert triggered by abnormal network connection.,D:\Projects\scripts\cleanup.ps1,winword.exe,4438aa964484af2317f01972e0325f69a6a3c3e4524125aba04315db5c272e6a,,CRITICAL
EPA00000028,2026-08-07 19:05:37,,LPT-11399,EMP11399,McAfee,ransomware_behavior,CRITICAL,OPEN,Malicious file blocked. User notified. Need validation.,C:\Users\user\Desktop\salary.xlsx,msedge.exe,0a2473574aff1013c6fac425784880388c272150a7,,High
EPA00002041,2026-08-01 00:00:00,,WS-11332,EMP11332,Windows Defender,ransomware_behavior,CRITICAL,New,Process attempted to access sensitive directory.,C:\ProgramData\svc\agent.dll,unknown,cfbdfac8a77424f526045f7c489b49b8f5f1352919d0290bf81d7048e04b8d7e,soc.analyst1,LOW
EPA00003929,,2026-08-28 19:35:00,LPT-11140,EMP11140,Defender,Credential dumping attempt,HIGH,Resolved,User reported machine slowdown after popup. AV alert generated.,C:\Users\Public\Downloads\invoice.exe,cmd.exe,e2a8edd12a47e80a8cec3aeacfaa7e55befa6017bee712b409f55944c8f2f400,,Critical
EPA00007490,2026-08-09 15:19:13,,VDR_10838,EMP10838,SentinelOne,Suspicious PowerShell Execution,HIGH,New,Malicious file blocked. User notified. Need validation.,,unknown,,,Medium
EPA00003217,,2026-08-21 00:00:00,LPT-10197,EMP10197,McAfee,Malware detected,MEDIUM,Open,Endpoint agent blocked execution. Review required.,D:\Projects\scripts\cleanup.ps1,excel.exe,4e47fc13d80d,soc.analyst2,
EPA00007720,2026-08-24 00:00:00,2026-08-27 04:50:23,WS-12830,EMP12830,SentinelOne,MALWARE_DETECTED,LOW,Resolved,Multiple failed attempts to disable security agent.,C:\ProgramData\svc\agent.dll,explorer.exe,e6a82154591b0d410db3a361ba619d334b1534328dd632114654a457aca26b54,,Critical
EPA00003815,2026-08-21 08:56:33,2026-08-25 00:00:00,WS_11690,EMP11690,SYMANTEC,Suspicious PowerShell Execution,LOW,IN_PROGRESS,Alert triggered by abnormal network connection.,C:\Users\user\Desktop\salary.xlsx,msedge.exe,,,
EPA00000130,,2026-08-26 21:00:23,LPT-12135,EMP12135,SYMANTEC,ransomware_behavior,MEDIUM,Not Malicious,Suspicious script execution observed. Logs attached.,E:\Backup\data.rar,cmd.exe,2074d53e1f3724cf17480d66f44a89647fd04112bbedc1e67191ee3b82dc7af8,admin,H
EPA00006157,2026-08-02 00:07:34,,LPT-11208,EMP11208,SYMANTEC,MALWARE_DETECTED,CRITICAL,R,Suspicious script execution observed. Logs attached.,,,0c8da591aad3ceca6a3080414d9c9571cf50286d551057b2b59396f88e1487f0,soc.analyst1,HIGH
EPA00004600,2026-08-04 12:29:00,2026-06-08 15:29:29,WS-12901.corp.local,EMP12901,SentinelOne,Suspicious PowerShell Execution,HIGH,New,Threat detected after file download from external website.,C:\Users\user\AppData\Local\Temp\cache.bin,winword.exe,a75e14147e3010d543e940f2495ca8422a5723557bc9b1388932e487fe681279,soc.analyst2,L
EPA00000014,2026-08-23 00:00:00,,LPT-10981,EMP10981,Quick Heal,Trojan:Win32,CRITICAL,N,Suspicious script execution observed. Logs attached.,C:\Windows\Temp\update.tmp,excel.exe,97f4e3c3c760c0443e008a69b61,,LOW
EPA00007102,2026-08-29 07:19:59,,WS-12808,EMP12808,Defender,Credential dumping attempt,MEDIUM,False Positive,Alert generated from heuristic engine. Possible false positive.,C:\Users\Public\Downloads\invoice.exe,explorer.exe,,,H
EPA00004477,2026-08-10 03:28:24,2026-08-13 00:00:00,VDR-12776,EMP12776,Windows Defender,Keylogger suspected,MEDIUM,Active,Endpoint protection detected suspicious activity on host.,,unknown,6992049a6da22139573d4fd93eed6a7260a00,soc.analyst2,Medium
EPA00001526,2026-08-08 14:21:35,,WS-12175,EMP12175,CrowdStrike,Trojan:Win32,LOW,New,Process attempted to access sensitive directory.,C:\Windows\System32\drivers\etc\hosts,explorer.exe,5321901a394187936b3a24f637ebb89245993f9e29854eb26e56377ece9c0621,soc.analyst2,CRITICAL
EPA00002366,2026-08-12 05:54:04,2026-08-14 01:54:04,,EMP10709,Defender,Unusual admin share access,MEDIUM,OPEN,Multiple failed attempts to disable security agent.,C:\ProgramData\svc\agent.dll,excel.exe,a6c398f626f808225d552dc40abff6d350a8330366fbc373216958a1b3e28d47,,High
EPA00004649,,2026-08-28 12:16:28,LPT-10041,EMP10041,Carbon Black,USB device blocked,LOW,IN_PROGRESS,Alert generated from heuristic engine. Possible false positive.,D:\Projects\scripts\cleanup.ps1,excel.exe,,incident.team,H
EPA00003053,,2026-09-02 19:52:00,VDR_12025,EMP12025,Carbon Black,Phishing URL blocked,LOW,NEW,Process attempted to access sensitive directory.,C:\ProgramData\svc\agent.dll,python.exe,22879b8d6f,soc.analyst2,Medium
EPA00004006,,,WS-10308,EMP10308,McAfee,USB device blocked,CRITICAL,FALSE_POSITIVE,Malicious file blocked. User notified. Need validation.,C:\Windows\Temp\update.tmp,excel.exe,,,CRITICAL
EPA00002341,2026-09-04 01:59:00,,lpt-11880,EMP11880,McAfee,suspicious_powershell,LOW,Unassigned,Malicious file blocked. User notified. Need validation.,C:\Users\Public\Downloads\invoice.exe,python.exe,fc3a1ec765762f74d1ae571dc0496d2b9d8ec86b5dfdcd554d4b41ed01e29f5a,,H
EPA00000375,2026-09-01 15:26:31,2026-08-30 00:00:00,vdr-10848,EMP10848,McAfee,Unauthorized USB,LOW,Active,Threat detected after file download from external website.,C:\Users\user\Desktop\salary.xlsx,,807d9e1d47a8964e01dd0fee94f6c244116f8d76b8fee5902fa851e9c41217b0,soc.analyst1,
EPA00006053,2026-06-09 22:44:52,,VDR-12358,EMP12358,Quick Heal,suspicious_powershell,LOW,NEW,Process attempted to access sensitive directory.,C:\Users\user\AppData\Local\Temp\cache.bin,explorer.exe,6b76c8874d,,L
EPA00007361,2026-08-20 09:47:06,,LPT-12722,EMP12722,McAfee,suspicious_powershell,LOW,Resolved,Alert triggered by abnormal network connection.,C:\Users\user\AppData\Local\Temp\cache.bin,winword.exe,91b59374480b0204b9ea7a2e268c0aead56431dbad7fc88cf2822c97d7d662ca,,High
EPA00000940,2026-08-04 15:01:22,2026-08-06 08:01:22,LPT-10384,EMP10384,Defender,Suspicious PowerShell Execution,LOW,Closed,Process attempted to access sensitive directory.,C:\Users\user\AppData\Local\Temp\cache.bin,chrome.exe,97c9f9cae840b949004eb6281adf7b568b71960d988e44ec94d731aae9f168f4,incident.team,HIGH
EPA00007926,,2026-09-06 04:01:00,WS_12716,EMP12716,Kaspersky,Lateral movement detected,CRITICAL,NEW,Multiple failed attempts to disable security agent.,C:\ProgramData\svc\agent.dll,msedge.exe,0770f3ca7af9fe822055af124a27202a6a5a0d30c9bcd6a734106864af4a4d7d,,CRITICAL
EPA00005719,2026-08-23 05:26:00,2026-08-28 01:26:42,ws-11182,EMP11182,SYMANTEC,Phishing URL blocked,MEDIUM,Resolved,Malicious file blocked. User notified. Need validation.,C:\Users\user\Desktop\salary.xlsx,chrome.exe,9e8c7a04e5bc534d13a61c21a06fb6650ca4faeeba5bf0373c3d44033011eb1d,incident.team,L
EPA00004574,2026-08-24 23:03:00,2026-08-28 04:03:50,lpt-12565,EMP12565,SYMANTEC,Phishing URL blocked,LOW,O,Threat detected after file download from external website.,C:\Users\user\AppData\Local\Temp\cache.bin,python.exe,,soc.analyst1,MEDIUM
EPA00002148,2026-08-25 04:12:03,2026-08-27 00:00:00,WS-10784,EMP10784,Defender,Browser hijack attempt,MEDIUM,IN_PROGRESS,Alert generated from heuristic engine. Possible false positive.,C:\ProgramData\svc\agent.dll,python.exe,a248a1e0fd311abb3191ccf6b3fdac0a5516cad954f62d26b7250686ced09874,incident.team,
EPA00003592,2026-08-15 07:08:00,2026-08-18 06:08:50,WS-11959.corp.local,EMP11959,Kaspersky,Phishing URL blocked,LOW,NEW,Suspicious script execution observed. Logs attached.,C:\Windows\System32\drivers\etc\hosts,explorer.exe,4D83524FD789551161E93B361AE292F7C1E3D7B71A1764F077EB96330FCC05B5,,L
EPA00006549,,2026-09-07 10:25:00,WS_12745,EMP12745,Kaspersky,Ransomware Activity,HIGH,O,Threat detected after file download from external website.,E:\Backup\data.rar,,446e715c98c064d41c3989ccc7975afc024f90a512a860a2aa8e38ec2e6c6035,,LOW
EPA00007524,2026-08-07 03:58:14,,WS-11041,EMP11041,SentinelOne,Credential dumping attempt,CRITICAL,Closed,Suspicious script execution observed. Logs attached.,,unknown,d5f5635e8975f2f9bd3917632a27b989b928f5dd607b53f8404226fedd61bdfa,soc.analyst2,
EPA00006959,2026-08-21 00:00:00,2026-08-25 21:46:47,VDR-12441,EMP12441,CrowdStrike,Unusual admin share access,MEDIUM,Active,Suspicious script execution observed. Logs attached.,,cmd.exe,70d969122bfcc5e5f73cf3b414d0f631fa6ad2899a21d348f83ef328e3874026,incident.team,Low
EPA00003624,2026-08-17 03:51:12,2026-08-18 19:51:12,LPT-11035,EMP11035,Carbon Black,Malware detected,LOW,R,Process attempted to access sensitive directory.,E:\Backup\data.rar,powershell.exe,f332d92ed3dea322bc24abda5ee64623662706eeb375b5e17937919b776f701e,incident.team,High
EPA00000530,2026-08-20 23:26:15,2026-08-25 00:00:00,VDR-11889,EMP11889,SYMANTEC,ransomware_behavior,LOW,OPEN,Suspicious script execution observed. Logs attached.,C:\ProgramData\svc\agent.dll,chrome.exe,295e210e01383d51bb5c0d5d118459e23c5e6b209e04b76ce5bf77d3b6d1ed87,admin,Low
EPA00003715,2026-08-27 12:41:00,,VDR-11954,EMP11954,Defender,ransomware_behavior,HIGH,N,Suspicious script execution observed. Logs attached.,C:\ProgramData\svc\agent.dll,,b99eb249266c416505f8ee1a08fc63b47be141cce2645759eb75a34ddf6a6b41,soc.analyst1,CRITICAL
EPA00006477,2026-08-29 00:00:00,2026-08-31 00:00:00,,EMP10162,CrowdStrike,Browser hijack attempt,LOW,New,User reported machine slowdown after popup. AV alert generated.,C:\Users\Public\Downloads\invoice.exe,python.exe,ddeea7bcd793eb8e05c9043085c8ced7e698320f1ee0861f88b66004972c1fc8,soc.analyst2,Low
EPA00004733,2026-08-27 00:00:00,2026-08-29 18:12:06,VDR-11643,EMP11643,SYMANTEC,Unusual admin share access,HIGH,OPEN,Endpoint agent blocked execution. Review required.,C:\ProgramData\svc\agent.dll,excel.exe,,,Medium
EPA00001270,2026-08-02 09:42:10,2026-08-03 06:42:10,LPT-11841,EMP11841,CrowdStrike,Trojan:Win32,CRITICAL,Open,User reported machine slowdown after popup. AV alert generated.,C:\ProgramData\svc\agent.dll,winword.exe,,,H
EPA00004282,2026-09-03 08:59:36,,WS-10953,EMP10953,McAfee,suspicious_powershell,HIGH,Unassigned,User reported machine slowdown after popup. AV alert generated.,D:\Projects\scripts\cleanup.ps1,unknown,b7fbdc0f2ae807aee56dc77ce68b4ce8e0bf98e800fa97aed642400594606076,,
EPA00001395,2026-08-19 00:00:00,,VDR-10558,EMP10558,Kaspersky,Browser hijack attempt,CRITICAL,False Positive,Endpoint agent blocked execution. Review required.,,excel.exe,34f8fa708f530ab599b9185a4e502f4d482932338ae7d17c8cfb3965d290b2db,,High
EPA00004851,2026-08-10 04:55:59,2026-08-10 12:55:59,LPT-10089,EMP10089,CrowdStrike,Malware detected,LOW,Unassigned,Suspicious script execution observed. Logs attached.,,,ca98a2f2e281855a662deedf642aadba7f85ea537c52a146a593d3bc4936a9e9,,M
EPA00004010,2026-08-13 18:23:00,2026-08-13 21:23:00,VDR_12863,EMP12863,McAfee,Malware detected,HIGH,FP,Suspicious script execution observed. Logs attached.,C:\Users\user\AppData\Local\Temp\cache.bin,excel.exe,,,LOW
EPA00004391,2026-08-10 00:00:00,,,EMP11582,Kaspersky,Trojan:Win32,CRITICAL,NEW,Endpoint protection detected suspicious activity on host.,C:\Users\user\Desktop\salary.xlsx,powershell.exe,2adf5b4e0efc6f386f2f0117dc22ad0d47a4ee2ca98375caafa8b023f65a5257,admin,L
EPA00001798,,,,EMP11835,Windows Defender,Malware detected,MEDIUM,R,Multiple failed attempts to disable security agent.,E:\Backup\data.rar,powershell.exe,93bffeeff09f4690b84d077e579bef2797d021da97a8eae34aef9b858466efb3,,
EPA00002980,2026-09-06 09:34:47,2026-09-08 03:34:47,WS-11076,EMP11076,Windows Defender,Ransomware Activity,CRITICAL,WIP,Malicious file blocked. User notified. Need validation.,C:\Windows\Temp\update.tmp,excel.exe,daf42dedbbcd614eb012f19cd991ebf5392b7ed8415096f1c0511be782954b78,,LOW
EPA00001442,,2026-09-01 00:00:00,vdr-10527,EMP10527,CrowdStrike,Credential dumping attempt,HIGH,Unassigned,Malicious file blocked. User notified. Need validation.,C:\Users\user\Desktop\salary.xlsx,excel.exe,dfc52fe9f3affd9f7991c51e77a327777655ee8a31215b5b43b87cb8473540b7,admin,HIGH
EPA00006211,2026-08-29 06:03:05,2026-09-02 00:00:00,ws-10832,EMP10832,SYMANTEC,USB device blocked,MEDIUM,FP,User reported machine slowdown after popup. AV alert generated.,C:\Users\user\Desktop\salary.xlsx,explorer.exe,,unassigned,L
EPA00003812,2026-08-12 15:49:00,,,EMP12367,McAfee,Ransomware Activity,LOW,Closed,Endpoint protection detected suspicious activity on host.,C:\Users\user\AppData\Local\Temp\cache.bin,explorer.exe,7cf9a3d3a699e49c2880fa060420b2d5d39544d37cd4c4cb05cc0fdbe80bbce5,soc.analyst2,CRITICAL
EPA00005632,2026-08-05 05:22:19,2026-08-07 08:22:00,LPT-11558,EMP11558,CrowdStrike,Suspicious PowerShell Execution,MEDIUM,In Progress,Endpoint protection detected suspicious activity on host.,E:\Backup\data.rar,,d5f4983163f98e0be8232f7d7e76bc6a11a43bc5a76687dfe50e565d8ca08334,,Low
EPA00001274,2026-09-09 06:59:46,,VDR_10900,EMP10900,Windows Defender,Suspicious PowerShell Execution,LOW,CLOSED,Suspicious script execution observed. Logs attached.,D:\Projects\scripts\cleanup.ps1,cmd.exe,c800ae6a44237cbff93413a856155777152c10d3223fb448cf7675c29e8026a1,admin,L
EPA00004704,2026-08-24 03:55:36,,WS-12605,EMP12605,SYMANTEC,ransomware_behavior,MEDIUM,O,Malicious file blocked. User notified. Need validation.,C:\Users\user\Desktop\salary.xlsx,cmd.exe,91dfb459292e7f7bcf01b9e6ce786cc400322d061c1477f88210df1daba5f5b9,soc.analyst1,M
EPA00001713,2026-08-05 00:00:00,,VDR-12328,EMP12328,Windows Defender,Suspicious PowerShell Execution,LOW,WIP,User reported machine slowdown after popup. AV alert generated.,C:\Windows\Temp\update.tmp,cmd.exe,70be08a9c57f92380d,soc.analyst1,CRITICAL
EPA00000956,2026-08-25 05:34:43,2026-08-29 04:34:00,WS-11223,EMP11223,Kaspersky,ransomware_behavior,MEDIUM,Active,User reported machine slowdown after popup. AV alert generated.,C:\Users\user\Desktop\salary.xlsx,python.exe,9f4250690c0d5a3d31d6a87b1304fcb580c8c3d5cbf4e176f24c1a4fe07e8a8a,soc.analyst1,Critical
EPA00006252,2026-08-12 23:04:44,,WS-12642,EMP12642,Kaspersky,Credential dumping attempt,MEDIUM,Not Malicious,Malicious file blocked. User notified. Need validation.,,powershell.exe,e109b48ed8a3a96fe8c8a6f6ad9b7e1731292851c44a54e5835fe275ea8cbb38,,High
EPA00007631,2026-08-25 17:16:00,2026-08-25 13:16:20,vdr-12886,EMP12886,Quick Heal,Keylogger suspected,MEDIUM,Active,User reported machine slowdown after popup. AV alert generated.,C:\ProgramData\svc\agent.dll,explorer.exe,,admin,High
EPA00007330,2026-08-15 14:30:39,,VDR-11942,EMP11942,SYMANTEC,Credential dumping attempt,LOW,R,Endpoint protection detected suspicious activity on host.,C:\Users\user\AppData\Local\Temp\cache.bin,explorer.exe,cfd9aec11e6a8d44b7c8a6c56c342749d4404c85fc6c8378e3cbecf261f19a84,admin,HIGH
EPA00007607,2026-08-24 06:00:00,,WS-10714,EMP10714,Quick Heal,ransomware_behavior,MEDIUM,Investigating,Multiple failed attempts to disable security agent.,C:\Windows\Temp\update.tmp,unknown,cfa1f65bb5f61ebac6ea0d2d198e274d82404960e,incident.team,LOW
EPA00000404,2026-08-14 09:35:00,2026-08-15 03:35:00,WS-12176,EMP12176,SYMANTEC,Suspicious PowerShell Execution,CRITICAL,Open,Threat detected after file download from external website.,E:\Backup\data.rar,unknown,,admin,LOW
EPA00002072,2026-06-09 15:46:01,2026-09-07 00:46:00,lpt-12871,EMP12871,Defender,Credential dumping attempt,MEDIUM,In Progress,Multiple failed attempts to disable security agent.,C:\Users\user\AppData\Local\Temp\cache.bin,powershell.exe,e78da38bc02b24461aba20042904bb3ac8373e38b3a35f39a2cb9ae252913ae6,incident.team,CRITICAL
EPA00001978,2026-08-03 22:10:02,2026-08-07 09:10:00,LPT-10420,EMP10420,McAfee,Malware detected,MEDIUM,Unassigned,Multiple failed attempts to disable security agent.,C:\Users\user\Desktop\salary.xlsx,,2c761b464df29b010b8dc6022c82c1cfeaf28e14b6a9c80effd9b7c3d2edc7d0,incident.team,
EPA00000159,2026-08-14 00:00:00,2026-08-14 00:00:00,WS-10896,EMP10896,Windows Defender,Keylogger suspected,CRITICAL,New,Endpoint protection detected suspicious activity on host.,C:\Users\Public\Downloads\invoice.exe,,02b7756e33a1fc2293bf5d284de93f54fe905bcd82d4961e82816cf73a7c945d,soc.analyst2,HIGH
EPA00005845,,,WS-12345,EMP12345,CrowdStrike,Malware detected,LOW,Unassigned,Multiple failed attempts to disable security agent.,C:\Windows\Temp\update.tmp,powershell.exe,,,Medium
EPA00003889,2026-08-22 02:14:55,2026-08-24 18:14:55,WS-10036,EMP10036,Windows Defender,Browser hijack attempt,MEDIUM,OPEN,User reported machine slowdown after popup. AV alert generated.,C:\ProgramData\svc\agent.dll,python.exe,9f6ad37ab6de6ad1b6cab50195020c218bdc9fa429a05d71dda9c88d2a8011f0,unassigned,MEDIUM
